fli	names
HHJY3DSXC_4_8bp-UDP0163	A567_Ctenosaura bakeri_WGS_010
HHJKKDSXC_1_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJKKDSXC_2_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJKKDSXC_3_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJKKDSXC_4_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJTTDSXC_1_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJTTDSXC_2_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJTTDSXC_3_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJTTDSXC_4_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJY3DSXC_1_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJY3DSXC_2_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJY3DSXC_3_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJY3DSXC_4_8bp-UDP0164	A566_Macroprotodon brevis_WGS_014
HHJKKDSXC_1_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJKKDSXC_2_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJKKDSXC_3_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJKKDSXC_4_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJY3DSXC_1_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJY3DSXC_2_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJY3DSXC_3_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJY3DSXC_4_8bp-UDP0165	A564_Pantherophis guttatus_WGS_016
HHJKKDSXC_1_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJKKDSXC_2_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJKKDSXC_3_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJKKDSXC_4_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJY3DSXC_1_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJY3DSXC_2_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJY3DSXC_3_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJY3DSXC_4_8bp-UDP0166	A242_Uromastyx acanthinura_WGS_026
HHJKKDSXC_1_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJKKDSXC_2_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJKKDSXC_3_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJKKDSXC_4_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJY3DSXC_1_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJY3DSXC_2_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJY3DSXC_3_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJY3DSXC_4_8bp-UDP0167	A561_Zamenis longissimus_WGS_027
HHJKKDSXC_1_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJKKDSXC_2_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJKKDSXC_3_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJKKDSXC_4_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJTTDSXC_1_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJTTDSXC_2_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJTTDSXC_3_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJTTDSXC_4_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJY3DSXC_1_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJY3DSXC_2_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJY3DSXC_3_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
HHJY3DSXC_4_8bp-UDP0168	A575_Hierophis viridiflavus_WGS_028
