fli	names
HHJY3DSXC_4_8bp-UDP0150	A581_Aldabrachelys gigantea_WGS_012
HHJKKDSXC_1_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJKKDSXC_2_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJKKDSXC_3_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJKKDSXC_4_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJTTDSXC_1_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJTTDSXC_2_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJTTDSXC_3_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJTTDSXC_4_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJY3DSXC_1_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJY3DSXC_2_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJY3DSXC_3_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJY3DSXC_4_8bp-UDP0151	A593_Hippopotamus amphibius_WGS_013
HHJKKDSXC_1_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJKKDSXC_2_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJKKDSXC_3_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJKKDSXC_4_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJY3DSXC_1_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJY3DSXC_2_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJY3DSXC_3_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJY3DSXC_4_8bp-UDP0152	A510_Osphranter rufus_WGS_015
HHJKKDSXC_1_8bp-UDP0153	A489_Equus caballus_WGS_030
HHJKKDSXC_2_8bp-UDP0153	A489_Equus caballus_WGS_030
HHJKKDSXC_3_8bp-UDP0153	A489_Equus caballus_WGS_030
HHJKKDSXC_4_8bp-UDP0153	A489_Equus caballus_WGS_030
HHJKKDSXC_1_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJKKDSXC_2_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJKKDSXC_3_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJKKDSXC_4_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJY3DSXC_1_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJY3DSXC_2_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJY3DSXC_3_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJY3DSXC_4_8bp-UDP0154	A495_Bos grunniens_WGS_035
HHJKKDSXC_1_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJKKDSXC_2_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJKKDSXC_3_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJKKDSXC_4_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJY3DSXC_1_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJY3DSXC_2_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJY3DSXC_3_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJY3DSXC_4_8bp-UDP0155V3	A530_Papio cynocephalus_WGS_037
HHJKKDSXC_1_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJKKDSXC_2_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJKKDSXC_3_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJKKDSXC_4_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJY3DSXC_1_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJY3DSXC_2_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJY3DSXC_3_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJY3DSXC_4_8bp-UDP0156	A537_Crocuta crocuta_WGS_039
HHJKKDSXC_1_8bp-UDP0157	A239_Axis axis_WGS_040
HHJKKDSXC_2_8bp-UDP0157	A239_Axis axis_WGS_040
HHJKKDSXC_3_8bp-UDP0157	A239_Axis axis_WGS_040
HHJKKDSXC_4_8bp-UDP0157	A239_Axis axis_WGS_040
HHJY3DSXC_1_8bp-UDP0157	A239_Axis axis_WGS_040
HHJY3DSXC_2_8bp-UDP0157	A239_Axis axis_WGS_040
HHJY3DSXC_3_8bp-UDP0157	A239_Axis axis_WGS_040
HHJY3DSXC_4_8bp-UDP0157	A239_Axis axis_WGS_040
