fli	names
HHJ7KDSXC_2_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HHJ7KDSXC_3_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HHJ7KDSXC_4_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HJGHLDSXC_1_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HJGHLDSXC_2_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HJGHLDSXC_3_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HJGHLDSXC_4_8bp-UDP0109	A560_Cebuella pygmaea_RNA_80
HHJ7KDSXC_1_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HHJ7KDSXC_2_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HHJ7KDSXC_3_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HHJ7KDSXC_4_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HJGHLDSXC_1_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HJGHLDSXC_2_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HJGHLDSXC_3_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HJGHLDSXC_4_8bp-UDP0110	A501_Ceratotherium simum_RNA_81
HHJ7KDSXC_1_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HHJ7KDSXC_2_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HHJ7KDSXC_3_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HHJ7KDSXC_4_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HJGHLDSXC_1_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HJGHLDSXC_2_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HJGHLDSXC_3_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HJGHLDSXC_4_8bp-UDP0111	A183_Cercocebus torquatus_RNA_82
HJJWJDSXC_1_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HJJWJDSXC_2_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HJJWJDSXC_3_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HJJWJDSXC_4_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HVG7FDSXC_1_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HVG7FDSXC_2_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HVG7FDSXC_3_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HVG7FDSXC_4_8bp-UDP0112	A222_Crocuta crocuta_RNA_83
HJJWJDSXC_1_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HJJWJDSXC_2_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HJJWJDSXC_3_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HJJWJDSXC_4_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HVG7FDSXC_1_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HVG7FDSXC_2_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HVG7FDSXC_3_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HVG7FDSXC_4_8bp-UDP0113	A382_Elaphurus davidianus_RNA_84
HJJWJDSXC_1_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HJJWJDSXC_2_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HJJWJDSXC_3_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HJJWJDSXC_4_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HVG7FDSXC_1_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HVG7FDSXC_2_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HVG7FDSXC_3_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HVG7FDSXC_4_8bp-UDP0150	A132_Eliomys quercinus_RNA_85
HJJWJDSXC_1_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HJJWJDSXC_2_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HJJWJDSXC_3_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HJJWJDSXC_4_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HVG7FDSXC_1_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HVG7FDSXC_2_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HVG7FDSXC_3_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HVG7FDSXC_4_8bp-UDP0115	A519_Eudocimus ruber_RNA_86
HJJWJDSXC_1_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HJJWJDSXC_2_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HJJWJDSXC_3_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HJJWJDSXC_4_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HVG7FDSXC_1_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HVG7FDSXC_2_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HVG7FDSXC_3_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HVG7FDSXC_4_8bp-UDP0116	A170_Eulemur fulvus_RNA_87
HJJWJDSXC_1_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HJJWJDSXC_2_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HJJWJDSXC_3_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HJJWJDSXC_4_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HVG7FDSXC_1_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HVG7FDSXC_2_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HVG7FDSXC_3_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HVG7FDSXC_4_8bp-UDP0117	A411_Gallicolumba luzonica_RNA_88
HJJWJDSXC_1_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HJJWJDSXC_2_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HJJWJDSXC_3_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HJJWJDSXC_4_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HVG7FDSXC_1_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HVG7FDSXC_2_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HVG7FDSXC_3_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HVG7FDSXC_4_8bp-UDP0118	A12_Giraffa camelopardalis_RNA_89
HJJWJDSXC_1_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HJJWJDSXC_2_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HJJWJDSXC_3_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HJJWJDSXC_4_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HVG7FDSXC_1_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HVG7FDSXC_2_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HVG7FDSXC_3_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HVG7FDSXC_4_8bp-UDP0119	A48_Giraffa camelopardalis_RNA_90
HJJWJDSXC_1_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HJJWJDSXC_2_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HJJWJDSXC_3_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HJJWJDSXC_4_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HVG7FDSXC_1_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HVG7FDSXC_2_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HVG7FDSXC_3_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HVG7FDSXC_4_8bp-UDP0120	A453_Hystrix cristata_RNA_91
HJJWJDSXC_1_8bp-UDP0121	A346_Jacana jacana_RNA_92
HJJWJDSXC_2_8bp-UDP0121	A346_Jacana jacana_RNA_92
HJJWJDSXC_3_8bp-UDP0121	A346_Jacana jacana_RNA_92
HJJWJDSXC_4_8bp-UDP0121	A346_Jacana jacana_RNA_92
HVG7FDSXC_1_8bp-UDP0121	A346_Jacana jacana_RNA_92
HVG7FDSXC_2_8bp-UDP0121	A346_Jacana jacana_RNA_92
HVG7FDSXC_3_8bp-UDP0121	A346_Jacana jacana_RNA_92
HVG7FDSXC_4_8bp-UDP0121	A346_Jacana jacana_RNA_92
HJJWJDSXC_1_8bp-UDP0122	A600_Lemur catta_RNA_93
HJJWJDSXC_2_8bp-UDP0122	A600_Lemur catta_RNA_93
HJJWJDSXC_3_8bp-UDP0122	A600_Lemur catta_RNA_93
HJJWJDSXC_4_8bp-UDP0122	A600_Lemur catta_RNA_93
HVG7FDSXC_1_8bp-UDP0122	A600_Lemur catta_RNA_93
HVG7FDSXC_2_8bp-UDP0122	A600_Lemur catta_RNA_93
HVG7FDSXC_3_8bp-UDP0122	A600_Lemur catta_RNA_93
HVG7FDSXC_4_8bp-UDP0122	A600_Lemur catta_RNA_93
HJJWJDSXC_1_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HJJWJDSXC_2_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HJJWJDSXC_3_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HJJWJDSXC_4_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HVG7FDSXC_1_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HVG7FDSXC_2_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HVG7FDSXC_3_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HVG7FDSXC_4_8bp-UDP0123	A400_Leontopithecus chrysomelas_RNA_94
HJJWJDSXC_1_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HJJWJDSXC_2_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HJJWJDSXC_3_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HJJWJDSXC_4_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HVG7FDSXC_1_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HVG7FDSXC_2_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HVG7FDSXC_3_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
HVG7FDSXC_4_8bp-UDP0124	A300_Macaca sylvanus_RNA_95
H52HTDSXF_1_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
H52HTDSXF_2_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
H52HTDSXF_3_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
H52HTDSXF_4_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
HVG7FDSXC_1_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
HVG7FDSXC_2_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
HVG7FDSXC_3_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
HVG7FDSXC_4_8bp-UDP0125	A163_Mandrillus sphinx_RNA_96
H52HTDSXF_1_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
H52HTDSXF_2_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
H52HTDSXF_3_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
H52HTDSXF_4_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
HVG7FDSXC_1_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
HVG7FDSXC_2_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
HVG7FDSXC_3_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
HVG7FDSXC_4_8bp-UDP0126	A272_Miopithecus ogouensis_RNA_97
H52HTDSXF_1_8bp-UDP0127	A553_Mungos mungo_RNA_98
H52HTDSXF_2_8bp-UDP0127	A553_Mungos mungo_RNA_98
H52HTDSXF_3_8bp-UDP0127	A553_Mungos mungo_RNA_98
H52HTDSXF_4_8bp-UDP0127	A553_Mungos mungo_RNA_98
HVG7FDSXC_1_8bp-UDP0127	A553_Mungos mungo_RNA_98
HVG7FDSXC_2_8bp-UDP0127	A553_Mungos mungo_RNA_98
HVG7FDSXC_3_8bp-UDP0127	A553_Mungos mungo_RNA_98
HVG7FDSXC_4_8bp-UDP0127	A553_Mungos mungo_RNA_98
H52HTDSXF_1_8bp-UDP0128	A599_Nanger dama_RNA_99
H52HTDSXF_2_8bp-UDP0128	A599_Nanger dama_RNA_99
H52HTDSXF_3_8bp-UDP0128	A599_Nanger dama_RNA_99
H52HTDSXF_4_8bp-UDP0128	A599_Nanger dama_RNA_99
HVG7FDSXC_1_8bp-UDP0128	A599_Nanger dama_RNA_99
HVG7FDSXC_2_8bp-UDP0128	A599_Nanger dama_RNA_99
HVG7FDSXC_3_8bp-UDP0128	A599_Nanger dama_RNA_99
HVG7FDSXC_4_8bp-UDP0128	A599_Nanger dama_RNA_99
H52HTDSXF_1_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
H52HTDSXF_2_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
H52HTDSXF_3_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
H52HTDSXF_4_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
HVG7FDSXC_1_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
HVG7FDSXC_2_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
HVG7FDSXC_3_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
HVG7FDSXC_4_8bp-UDP0129	A326_Nycticorax nycticorax_RNA_100
H52HTDSXF_1_8bp-UDP0130	A169_Oryx dammah_RNA_101
H52HTDSXF_2_8bp-UDP0130	A169_Oryx dammah_RNA_101
H52HTDSXF_3_8bp-UDP0130	A169_Oryx dammah_RNA_101
H52HTDSXF_4_8bp-UDP0130	A169_Oryx dammah_RNA_101
HVG7FDSXC_1_8bp-UDP0130	A169_Oryx dammah_RNA_101
HVG7FDSXC_2_8bp-UDP0130	A169_Oryx dammah_RNA_101
HVG7FDSXC_3_8bp-UDP0130	A169_Oryx dammah_RNA_101
HVG7FDSXC_4_8bp-UDP0130	A169_Oryx dammah_RNA_101
HJJWJDSXC_1_8bp-UDP0131	A245_Oryx dammah_RNA_102
HJJWJDSXC_2_8bp-UDP0131	A245_Oryx dammah_RNA_102
HJJWJDSXC_3_8bp-UDP0131	A245_Oryx dammah_RNA_102
HJJWJDSXC_4_8bp-UDP0131	A245_Oryx dammah_RNA_102
HVG7FDSXC_1_8bp-UDP0131	A245_Oryx dammah_RNA_102
HVG7FDSXC_2_8bp-UDP0131	A245_Oryx dammah_RNA_102
HVG7FDSXC_3_8bp-UDP0131	A245_Oryx dammah_RNA_102
HVG7FDSXC_4_8bp-UDP0131	A245_Oryx dammah_RNA_102
HJJWJDSXC_1_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HJJWJDSXC_2_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HJJWJDSXC_3_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HJJWJDSXC_4_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HVG7FDSXC_1_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HVG7FDSXC_2_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HVG7FDSXC_3_8bp-UDP0132	A510_Osphranter rufus_RNA_103
HVG7FDSXC_4_8bp-UDP0132	A510_Osphranter rufus_RNA_103
H52HTDSXF_1_8bp-UDP0133	A164_Otaria byronia_RNA_104
H52HTDSXF_2_8bp-UDP0133	A164_Otaria byronia_RNA_104
H52HTDSXF_3_8bp-UDP0133	A164_Otaria byronia_RNA_104
H52HTDSXF_4_8bp-UDP0133	A164_Otaria byronia_RNA_104
HVG7FDSXC_1_8bp-UDP0133	A164_Otaria byronia_RNA_104
HVG7FDSXC_2_8bp-UDP0133	A164_Otaria byronia_RNA_104
HVG7FDSXC_3_8bp-UDP0133	A164_Otaria byronia_RNA_104
HVG7FDSXC_4_8bp-UDP0133	A164_Otaria byronia_RNA_104
H52HTDSXF_1_8bp-UDP0134	A474_Ovis aries_RNA_105
H52HTDSXF_2_8bp-UDP0134	A474_Ovis aries_RNA_105
H52HTDSXF_3_8bp-UDP0134	A474_Ovis aries_RNA_105
H52HTDSXF_4_8bp-UDP0134	A474_Ovis aries_RNA_105
HVG7FDSXC_1_8bp-UDP0134	A474_Ovis aries_RNA_105
HVG7FDSXC_2_8bp-UDP0134	A474_Ovis aries_RNA_105
HVG7FDSXC_3_8bp-UDP0134	A474_Ovis aries_RNA_105
HVG7FDSXC_4_8bp-UDP0134	A474_Ovis aries_RNA_105
H52HTDSXF_1_8bp-UDP0135	A205_Panthera pardus_RNA_106
H52HTDSXF_2_8bp-UDP0135	A205_Panthera pardus_RNA_106
H52HTDSXF_3_8bp-UDP0135	A205_Panthera pardus_RNA_106
H52HTDSXF_4_8bp-UDP0135	A205_Panthera pardus_RNA_106
HVG7FDSXC_1_8bp-UDP0135	A205_Panthera pardus_RNA_106
HVG7FDSXC_2_8bp-UDP0135	A205_Panthera pardus_RNA_106
HVG7FDSXC_3_8bp-UDP0135	A205_Panthera pardus_RNA_106
HVG7FDSXC_4_8bp-UDP0135	A205_Panthera pardus_RNA_106
H52HTDSXF_1_8bp-UDP0136	A570_Panthera pardus_RNA_107
H52HTDSXF_2_8bp-UDP0136	A570_Panthera pardus_RNA_107
H52HTDSXF_3_8bp-UDP0136	A570_Panthera pardus_RNA_107
H52HTDSXF_4_8bp-UDP0136	A570_Panthera pardus_RNA_107
HVG7FDSXC_1_8bp-UDP0136	A570_Panthera pardus_RNA_107
HVG7FDSXC_2_8bp-UDP0136	A570_Panthera pardus_RNA_107
HVG7FDSXC_3_8bp-UDP0136	A570_Panthera pardus_RNA_107
HVG7FDSXC_4_8bp-UDP0136	A570_Panthera pardus_RNA_107
H52HTDSXF_1_8bp-UDP0137	A365_Panthera pardus_RNA_108
H52HTDSXF_2_8bp-UDP0137	A365_Panthera pardus_RNA_108
H52HTDSXF_3_8bp-UDP0137	A365_Panthera pardus_RNA_108
H52HTDSXF_4_8bp-UDP0137	A365_Panthera pardus_RNA_108
HVG7FDSXC_1_8bp-UDP0137	A365_Panthera pardus_RNA_108
HVG7FDSXC_2_8bp-UDP0137	A365_Panthera pardus_RNA_108
HVG7FDSXC_3_8bp-UDP0137	A365_Panthera pardus_RNA_108
HVG7FDSXC_4_8bp-UDP0137	A365_Panthera pardus_RNA_108
H52HTDSXF_1_8bp-UDP0138	A517_Pavo cristatus_RNA_109
H52HTDSXF_2_8bp-UDP0138	A517_Pavo cristatus_RNA_109
H52HTDSXF_3_8bp-UDP0138	A517_Pavo cristatus_RNA_109
H52HTDSXF_4_8bp-UDP0138	A517_Pavo cristatus_RNA_109
HVG7FDSXC_1_8bp-UDP0138	A517_Pavo cristatus_RNA_109
HVG7FDSXC_2_8bp-UDP0138	A517_Pavo cristatus_RNA_109
HVG7FDSXC_3_8bp-UDP0138	A517_Pavo cristatus_RNA_109
HVG7FDSXC_4_8bp-UDP0138	A517_Pavo cristatus_RNA_109
H52HTDSXF_1_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
H52HTDSXF_2_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
H52HTDSXF_3_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
H52HTDSXF_4_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
HVG7FDSXC_1_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
HVG7FDSXC_2_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
HVG7FDSXC_3_8bp-UDP0139	A502_Pelecanus crispus_RNA_110
