fli	names
H7WHWDSXF_3_8bp-UDP0300	A652_Platalea leucorodia_WGS_212
H7WHWDSXF_4_8bp-UDP0300	A652_Platalea leucorodia_WGS_212
H7VWWDSXF_1_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7VWWDSXF_2_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7VWWDSXF_3_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7VWWDSXF_4_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7WHWDSXF_1_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7WHWDSXF_2_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7WHWDSXF_3_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7WHWDSXF_4_8bp-UDP0301V2	A87_Marmaronetta angustirostris_WGS_214
H7WHWDSXF_1_8bp-UDP0302	A297_Gallus gallus_WGS_219
H7WHWDSXF_2_8bp-UDP0302	A297_Gallus gallus_WGS_219
H7WHWDSXF_3_8bp-UDP0302	A297_Gallus gallus_WGS_219
H7WHWDSXF_4_8bp-UDP0302	A297_Gallus gallus_WGS_219
H7WHWDSXF_1_8bp-UDP0303	A302_Chauna torquata_WGS_223
H7WHWDSXF_2_8bp-UDP0303	A302_Chauna torquata_WGS_223
H7WHWDSXF_3_8bp-UDP0303	A302_Chauna torquata_WGS_223
H7WHWDSXF_4_8bp-UDP0303	A302_Chauna torquata_WGS_223
H7WHWDSXF_1_8bp-UDP0304	A354_Eos reticulata_WGS_231
H7WHWDSXF_2_8bp-UDP0304	A354_Eos reticulata_WGS_231
H7WHWDSXF_3_8bp-UDP0304	A354_Eos reticulata_WGS_231
H7WHWDSXF_4_8bp-UDP0304	A354_Eos reticulata_WGS_231
H7VWWDSXF_1_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7VWWDSXF_2_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7VWWDSXF_3_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7VWWDSXF_4_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7WHWDSXF_1_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7WHWDSXF_2_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7WHWDSXF_3_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7WHWDSXF_4_8bp-UDP0305	A248_Guaruba guarouba_WGS_233
H7WHWDSXF_1_8bp-UDP0306	A250_Haliaeetus leucocephalus_WGS_241
H7WHWDSXF_2_8bp-UDP0306	A250_Haliaeetus leucocephalus_WGS_241
H7WHWDSXF_3_8bp-UDP0306	A250_Haliaeetus leucocephalus_WGS_241
H7WHWDSXF_4_8bp-UDP0306	A250_Haliaeetus leucocephalus_WGS_241
H7VWWDSXF_1_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7VWWDSXF_2_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7VWWDSXF_3_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7VWWDSXF_4_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7WHWDSXF_1_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7WHWDSXF_2_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7WHWDSXF_3_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
H7WHWDSXF_4_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
HCTHHDSXF_1_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
HCTHHDSXF_2_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
HCTHHDSXF_3_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
HCTHHDSXF_4_8bp-UDP0275	A312_Scissirostrum dubium_WGS_252
