fli	names
HJJWJDSXC_2_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HJJWJDSXC_3_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HJJWJDSXC_4_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HVG7FDSXC_1_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HVG7FDSXC_2_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HVG7FDSXC_3_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HVG7FDSXC_4_8bp-UDP0018	A73_Ateles hybridus_ATAC_39
HJJWJDSXC_1_8bp-UDP0019	A574_Axis axis_ATAC_40
HJJWJDSXC_2_8bp-UDP0019	A574_Axis axis_ATAC_40
HJJWJDSXC_3_8bp-UDP0019	A574_Axis axis_ATAC_40
HJJWJDSXC_4_8bp-UDP0019	A574_Axis axis_ATAC_40
HVG7FDSXC_1_8bp-UDP0019	A574_Axis axis_ATAC_40
HVG7FDSXC_2_8bp-UDP0019	A574_Axis axis_ATAC_40
HVG7FDSXC_3_8bp-UDP0019	A574_Axis axis_ATAC_40
HVG7FDSXC_4_8bp-UDP0019	A574_Axis axis_ATAC_40
HVG7FDSXC_1_8bp-UDP0020	A374_Beatragus hunteri_ATAC_41
HVG7FDSXC_2_8bp-UDP0020	A374_Beatragus hunteri_ATAC_41
HVG7FDSXC_3_8bp-UDP0020	A374_Beatragus hunteri_ATAC_41
HVG7FDSXC_4_8bp-UDP0020	A374_Beatragus hunteri_ATAC_41
HJJWJDSXC_1_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HJJWJDSXC_2_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HJJWJDSXC_3_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HJJWJDSXC_4_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HVG7FDSXC_1_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HVG7FDSXC_2_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HVG7FDSXC_3_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HVG7FDSXC_4_8bp-UDP0021	A172_Bison bonasus_ATAC_42
HJJWJDSXC_1_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HJJWJDSXC_2_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HJJWJDSXC_3_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HJJWJDSXC_4_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HVG7FDSXC_1_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HVG7FDSXC_2_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HVG7FDSXC_3_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HVG7FDSXC_4_8bp-UDP0022	A143_Camelus bactrianus_ATAC_43
HVG7FDSXC_1_8bp-UDP0023	A262_Capra hircus_ATAC_44
HVG7FDSXC_2_8bp-UDP0023	A262_Capra hircus_ATAC_44
HVG7FDSXC_3_8bp-UDP0023	A262_Capra hircus_ATAC_44
HVG7FDSXC_4_8bp-UDP0023	A262_Capra hircus_ATAC_44
HVG7FDSXC_1_8bp-UDP0024	A470_Capra pyrenaica_ATAC_45
HVG7FDSXC_2_8bp-UDP0024	A470_Capra pyrenaica_ATAC_45
HVG7FDSXC_3_8bp-UDP0024	A470_Capra pyrenaica_ATAC_45
HVG7FDSXC_4_8bp-UDP0024	A470_Capra pyrenaica_ATAC_45
HVG7FDSXC_1_8bp-UDP0025	A560_Cebuella pygmaea_ATAC_46
HVG7FDSXC_2_8bp-UDP0025	A560_Cebuella pygmaea_ATAC_46
HVG7FDSXC_3_8bp-UDP0025	A560_Cebuella pygmaea_ATAC_46
HVG7FDSXC_4_8bp-UDP0025	A560_Cebuella pygmaea_ATAC_46
HJJWJDSXC_1_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HJJWJDSXC_2_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HJJWJDSXC_3_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HJJWJDSXC_4_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HVG7FDSXC_1_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HVG7FDSXC_2_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HVG7FDSXC_3_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HVG7FDSXC_4_8bp-UDP0026	A92_Cercocebus lunulatus_ATAC_47
HJJWJDSXC_1_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HJJWJDSXC_2_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HJJWJDSXC_3_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HJJWJDSXC_4_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HVG7FDSXC_1_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HVG7FDSXC_2_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HVG7FDSXC_3_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HVG7FDSXC_4_8bp-UDP0027	A183_Cercocebus torquatus_ATAC_48
HVG7FDSXC_1_8bp-UDP0028	A182_Connochaetes taurinus_ATAC_49
HVG7FDSXC_2_8bp-UDP0028	A182_Connochaetes taurinus_ATAC_49
HVG7FDSXC_3_8bp-UDP0028	A182_Connochaetes taurinus_ATAC_49
HVG7FDSXC_4_8bp-UDP0028	A182_Connochaetes taurinus_ATAC_49
HJJWJDSXC_1_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HJJWJDSXC_2_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HJJWJDSXC_3_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HJJWJDSXC_4_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HVG7FDSXC_1_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HVG7FDSXC_2_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HVG7FDSXC_3_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HVG7FDSXC_4_8bp-UDP0029	A222_Crocuta crocuta_ATAC_50
HJJWJDSXC_1_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HJJWJDSXC_2_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HJJWJDSXC_3_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HJJWJDSXC_4_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HVG7FDSXC_1_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HVG7FDSXC_2_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HVG7FDSXC_3_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HVG7FDSXC_4_8bp-UDP0030	A482_Elaphurus davidianus_ATAC_51
HJJWJDSXC_1_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HJJWJDSXC_2_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HJJWJDSXC_3_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HJJWJDSXC_4_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HVG7FDSXC_1_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HVG7FDSXC_2_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HVG7FDSXC_3_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HVG7FDSXC_4_8bp-UDP0031	A132_Eliomys quercinus_ATAC_52
HJJWJDSXC_1_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HJJWJDSXC_2_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HJJWJDSXC_3_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HJJWJDSXC_4_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HVG7FDSXC_1_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HVG7FDSXC_2_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HVG7FDSXC_3_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HVG7FDSXC_4_8bp-UDP0032	A170_Eulemur fulvus_ATAC_53
HJJWJDSXC_1_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HJJWJDSXC_2_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HJJWJDSXC_3_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HJJWJDSXC_4_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HVG7FDSXC_1_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HVG7FDSXC_2_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HVG7FDSXC_3_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HVG7FDSXC_4_8bp-UDP0033	A411_Gallicolumba luzonica_ATAC_54
HJJWJDSXC_1_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HJJWJDSXC_2_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HJJWJDSXC_3_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HJJWJDSXC_4_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HVG7FDSXC_1_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HVG7FDSXC_2_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HVG7FDSXC_3_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HVG7FDSXC_4_8bp-UDP0034	A12_Giraffa camelopardalis_ATAC_55
HVG7FDSXC_1_8bp-UDP0035	A600_Lemur catta_ATAC_56
HVG7FDSXC_2_8bp-UDP0035	A600_Lemur catta_ATAC_56
HVG7FDSXC_3_8bp-UDP0035	A600_Lemur catta_ATAC_56
HVG7FDSXC_4_8bp-UDP0035	A600_Lemur catta_ATAC_56
HJJWJDSXC_1_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HJJWJDSXC_2_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HJJWJDSXC_3_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HJJWJDSXC_4_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HVG7FDSXC_1_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HVG7FDSXC_2_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HVG7FDSXC_3_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HVG7FDSXC_4_8bp-UDP0036	A400_Leontopithecus chrysomelas_ATAC_57
HJJWJDSXC_1_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HJJWJDSXC_2_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HJJWJDSXC_3_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HJJWJDSXC_4_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HVG7FDSXC_1_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HVG7FDSXC_2_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HVG7FDSXC_3_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HVG7FDSXC_4_8bp-UDP0037	A300_Macaca sylvanus_ATAC_58
HJJWJDSXC_1_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HJJWJDSXC_2_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HJJWJDSXC_3_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HJJWJDSXC_4_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HVG7FDSXC_1_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HVG7FDSXC_2_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HVG7FDSXC_3_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HVG7FDSXC_4_8bp-UDP0038	A163_Mandrillus sphinx_ATAC_59
HJJWJDSXC_1_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HJJWJDSXC_2_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HJJWJDSXC_3_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HJJWJDSXC_4_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HVG7FDSXC_1_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HVG7FDSXC_2_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HVG7FDSXC_3_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HVG7FDSXC_4_8bp-UDP0039	A272_Miopithecus ogouensis_ATAC_60
HJJWJDSXC_1_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HJJWJDSXC_2_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HJJWJDSXC_3_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HJJWJDSXC_4_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HVG7FDSXC_1_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HVG7FDSXC_2_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HVG7FDSXC_3_8bp-UDP0040	A533_Mungos mungo_ATAC_61
HVG7FDSXC_4_8bp-UDP0040	A533_Mungos mungo_ATAC_61
