fli	names
HHJKKDSXC_3_8bp-UDP0138	A565_Porphyrio porphyrio_WGS_022
HHJKKDSXC_4_8bp-UDP0138	A565_Porphyrio porphyrio_WGS_022
HHJKKDSXC_1_8bp-UDP0139	A521_Ptilinopus superbus_WGS_023
HHJKKDSXC_2_8bp-UDP0139	A521_Ptilinopus superbus_WGS_023
HHJKKDSXC_3_8bp-UDP0139	A521_Ptilinopus superbus_WGS_023
HHJKKDSXC_4_8bp-UDP0139	A521_Ptilinopus superbus_WGS_023
HHJKKDSXC_1_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJKKDSXC_2_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJKKDSXC_3_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJKKDSXC_4_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJY3DSXC_1_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJY3DSXC_2_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJY3DSXC_3_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJY3DSXC_4_8bp-UDP0140	A513_Rhea americana_WGS_024
HHJKKDSXC_1_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJKKDSXC_2_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJKKDSXC_3_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJKKDSXC_4_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJY3DSXC_1_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJY3DSXC_2_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJY3DSXC_3_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJY3DSXC_4_8bp-UDP0141	A543_Tauraco schalowi_WGS_025
HHJKKDSXC_1_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJKKDSXC_2_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJKKDSXC_3_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJKKDSXC_4_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJY3DSXC_1_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJY3DSXC_2_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJY3DSXC_3_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJY3DSXC_4_8bp-UDP0142	A411_Gallicolumba luzonica_WGS_031
HHJKKDSXC_1_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJKKDSXC_2_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJKKDSXC_3_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJKKDSXC_4_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJY3DSXC_1_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJY3DSXC_2_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJY3DSXC_3_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJY3DSXC_4_8bp-UDP0143	A362_Ara chloropterus_WGS_032
HHJKKDSXC_1_8bp-UDP0144	A441_Ara ararauna_WGS_033
HHJKKDSXC_2_8bp-UDP0144	A441_Ara ararauna_WGS_033
HHJKKDSXC_3_8bp-UDP0144	A441_Ara ararauna_WGS_033
HHJKKDSXC_4_8bp-UDP0144	A441_Ara ararauna_WGS_033
HHJKKDSXC_1_8bp-UDP0145V3	A185_Aratinga solstitialis_WGS_034
HHJKKDSXC_2_8bp-UDP0145V3	A185_Aratinga solstitialis_WGS_034
HHJKKDSXC_3_8bp-UDP0145V3	A185_Aratinga solstitialis_WGS_034
HHJKKDSXC_4_8bp-UDP0145V3	A185_Aratinga solstitialis_WGS_034
HHJKKDSXC_1_8bp-UDP0146V3	A323_Colius striatus_WGS_038
HHJKKDSXC_2_8bp-UDP0146V3	A323_Colius striatus_WGS_038
HHJKKDSXC_3_8bp-UDP0146V3	A323_Colius striatus_WGS_038
HHJKKDSXC_4_8bp-UDP0146V3	A323_Colius striatus_WGS_038
