fli	names
NA	A351_Ambystoma mexicanum_WGS_174
22NLHHLT4_5_UDP0284	A649_Salamandra salamandra_WGS_210
22VTVFLT4_1_UDP0284	A649_Salamandra salamandra_WGS_210
