fli	names
H52MTDSXF_4_8bp-UDP0171	A79_Gazella cuvieri_WGS_061
H52TWDSXF_1_8bp-UDP0171	A79_Gazella cuvieri_WGS_061
H52TWDSXF_2_8bp-UDP0171	A79_Gazella cuvieri_WGS_061
H52TWDSXF_3_8bp-UDP0171	A79_Gazella cuvieri_WGS_061
H52TWDSXF_4_8bp-UDP0171	A79_Gazella cuvieri_WGS_061
H52HYDSXF_1_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52HYDSXF_2_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52HYDSXF_3_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52HYDSXF_4_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52JMDSXF_1_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52JMDSXF_2_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52JMDSXF_3_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52JMDSXF_4_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52MTDSXF_1_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52MTDSXF_2_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52MTDSXF_3_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52MTDSXF_4_8bp-UDP0172	A557_Petrogale xanthopus_WGS_064
H52HYDSXF_1_8bp-UDP0173	A611_Dama dama_WGS_065
H52HYDSXF_2_8bp-UDP0173	A611_Dama dama_WGS_065
H52HYDSXF_3_8bp-UDP0173	A611_Dama dama_WGS_065
H52HYDSXF_4_8bp-UDP0173	A611_Dama dama_WGS_065
H52TWDSXF_1_8bp-UDP0173	A611_Dama dama_WGS_065
H52TWDSXF_2_8bp-UDP0173	A611_Dama dama_WGS_065
H52TWDSXF_3_8bp-UDP0173	A611_Dama dama_WGS_065
H52TWDSXF_4_8bp-UDP0173	A611_Dama dama_WGS_065
H52HYDSXF_1_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52HYDSXF_2_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52HYDSXF_3_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52HYDSXF_4_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52JMDSXF_1_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52JMDSXF_2_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52JMDSXF_3_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52JMDSXF_4_8bp-UDP0174	A245_Oryx dammah_WGS_118
H52HYDSXF_1_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52HYDSXF_2_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52HYDSXF_3_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52HYDSXF_4_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52JMDSXF_1_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52JMDSXF_2_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52JMDSXF_3_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52JMDSXF_4_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52MTDSXF_1_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52MTDSXF_2_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52MTDSXF_3_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52MTDSXF_4_8bp-UDP0175	A475_Rangifer tarandus_WGS_121
H52HYDSXF_1_8bp-UDP0176	A599_Nanger dama_WGS_125
H52HYDSXF_2_8bp-UDP0176	A599_Nanger dama_WGS_125
H52HYDSXF_3_8bp-UDP0176	A599_Nanger dama_WGS_125
H52HYDSXF_4_8bp-UDP0176	A599_Nanger dama_WGS_125
H52TWDSXF_1_8bp-UDP0176	A599_Nanger dama_WGS_125
H52TWDSXF_2_8bp-UDP0176	A599_Nanger dama_WGS_125
H52TWDSXF_3_8bp-UDP0176	A599_Nanger dama_WGS_125
H52TWDSXF_4_8bp-UDP0176	A599_Nanger dama_WGS_125
H52HYDSXF_1_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52HYDSXF_2_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52HYDSXF_3_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52HYDSXF_4_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52JMDSXF_1_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52JMDSXF_2_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52JMDSXF_3_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52JMDSXF_4_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52MTDSXF_1_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52MTDSXF_2_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52MTDSXF_3_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52MTDSXF_4_8bp-UDP0177	A394_Cebuella pygmaea_WGS_126
H52HYDSXF_1_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52HYDSXF_2_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52HYDSXF_3_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52HYDSXF_4_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52MTDSXF_1_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52MTDSXF_2_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52MTDSXF_3_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52MTDSXF_4_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52TWDSXF_1_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52TWDSXF_2_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52TWDSXF_3_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52TWDSXF_4_8bp-UDP0178	A272_Miopithecus ogouensis_WGS_111
H52HYDSXF_1_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52HYDSXF_2_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52HYDSXF_3_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52HYDSXF_4_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52MTDSXF_1_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52MTDSXF_2_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52MTDSXF_3_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52MTDSXF_4_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52TWDSXF_1_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52TWDSXF_2_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52TWDSXF_3_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52TWDSXF_4_8bp-UDP0179V3	A474_Ovis aries_WGS_113
H52HYDSXF_1_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52HYDSXF_2_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52HYDSXF_3_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52HYDSXF_4_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52MTDSXF_1_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52MTDSXF_2_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52MTDSXF_3_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52MTDSXF_4_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52TWDSXF_1_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52TWDSXF_2_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52TWDSXF_3_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H52TWDSXF_4_8bp-UDP0180	A132_Eliomys quercinus_WGS_082
H3MKMDSXF_1_8bp-UDP0181	A600_Lemur catta_WGS_081
H3MKMDSXF_2_8bp-UDP0181	A600_Lemur catta_WGS_081
H3MKMDSXF_3_8bp-UDP0181	A600_Lemur catta_WGS_081
H3MKMDSXF_4_8bp-UDP0181	A600_Lemur catta_WGS_081
H52TWDSXF_1_8bp-UDP0181	A600_Lemur catta_WGS_081
H52TWDSXF_2_8bp-UDP0181	A600_Lemur catta_WGS_081
H52TWDSXF_3_8bp-UDP0181	A600_Lemur catta_WGS_081
H52TWDSXF_4_8bp-UDP0181	A600_Lemur catta_WGS_081
H7NJTDSXF_1_8bp-UDP0181	A600_Lemur catta_WGS_081
H7NJTDSXF_2_8bp-UDP0181	A600_Lemur catta_WGS_081
H7NJTDSXF_3_8bp-UDP0181	A600_Lemur catta_WGS_081
H7NJTDSXF_4_8bp-UDP0181	A600_Lemur catta_WGS_081
H52HYDSXF_1_8bp-UDP0182	A262_Capra hircus_WGS_093
H52HYDSXF_2_8bp-UDP0182	A262_Capra hircus_WGS_093
H52HYDSXF_3_8bp-UDP0182	A262_Capra hircus_WGS_093
H52HYDSXF_4_8bp-UDP0182	A262_Capra hircus_WGS_093
H52MTDSXF_1_8bp-UDP0182	A262_Capra hircus_WGS_093
H52MTDSXF_2_8bp-UDP0182	A262_Capra hircus_WGS_093
H52MTDSXF_3_8bp-UDP0182	A262_Capra hircus_WGS_093
H52MTDSXF_4_8bp-UDP0182	A262_Capra hircus_WGS_093
H52TWDSXF_1_8bp-UDP0182	A262_Capra hircus_WGS_093
H52TWDSXF_2_8bp-UDP0182	A262_Capra hircus_WGS_093
H52TWDSXF_3_8bp-UDP0182	A262_Capra hircus_WGS_093
H52TWDSXF_4_8bp-UDP0182	A262_Capra hircus_WGS_093
H52HYDSXF_1_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52HYDSXF_2_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52HYDSXF_3_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52HYDSXF_4_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52MTDSXF_1_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52MTDSXF_2_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52MTDSXF_3_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52MTDSXF_4_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52TWDSXF_1_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52TWDSXF_2_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52TWDSXF_3_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H52TWDSXF_4_8bp-UDP0183	A374_Beatragus hunteri_WGS_096
H3MKMDSXF_1_8bp-UDP0184	A544_Nanger dama_WGS_098
H3MKMDSXF_2_8bp-UDP0184	A544_Nanger dama_WGS_098
H3MKMDSXF_3_8bp-UDP0184	A544_Nanger dama_WGS_098
H3MKMDSXF_4_8bp-UDP0184	A544_Nanger dama_WGS_098
H52TWDSXF_1_8bp-UDP0184	A544_Nanger dama_WGS_098
H52TWDSXF_2_8bp-UDP0184	A544_Nanger dama_WGS_098
H52TWDSXF_3_8bp-UDP0184	A544_Nanger dama_WGS_098
H52TWDSXF_4_8bp-UDP0184	A544_Nanger dama_WGS_098
H7NJTDSXF_1_8bp-UDP0184	A544_Nanger dama_WGS_098
H7NJTDSXF_2_8bp-UDP0184	A544_Nanger dama_WGS_098
H7NJTDSXF_3_8bp-UDP0184	A544_Nanger dama_WGS_098
H7NJTDSXF_4_8bp-UDP0184	A544_Nanger dama_WGS_098
H3MKMDSXF_1_8bp-UDP0185	A308_Equus caballus_WGS_071
H3MKMDSXF_2_8bp-UDP0185	A308_Equus caballus_WGS_071
H3MKMDSXF_3_8bp-UDP0185	A308_Equus caballus_WGS_071
H3MKMDSXF_4_8bp-UDP0185	A308_Equus caballus_WGS_071
H52TWDSXF_1_8bp-UDP0185	A308_Equus caballus_WGS_071
H52TWDSXF_2_8bp-UDP0185	A308_Equus caballus_WGS_071
H52TWDSXF_3_8bp-UDP0185	A308_Equus caballus_WGS_071
H52TWDSXF_4_8bp-UDP0185	A308_Equus caballus_WGS_071
H7NJTDSXF_1_8bp-UDP0185	A308_Equus caballus_WGS_071
H7NJTDSXF_2_8bp-UDP0185	A308_Equus caballus_WGS_071
H7NJTDSXF_3_8bp-UDP0185	A308_Equus caballus_WGS_071
H7NJTDSXF_4_8bp-UDP0185	A308_Equus caballus_WGS_071
H3MKMDSXF_1_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H3MKMDSXF_2_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H3MKMDSXF_3_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H3MKMDSXF_4_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H52TWDSXF_1_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H52TWDSXF_2_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H52TWDSXF_3_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H52TWDSXF_4_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H7NJTDSXF_1_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H7NJTDSXF_2_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H7NJTDSXF_3_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H7NJTDSXF_4_8bp-UDP0186	A460_Dolichotis patagonum_WGS_130
H3MKMDSXF_1_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H3MKMDSXF_2_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H3MKMDSXF_3_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H3MKMDSXF_4_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H52TWDSXF_1_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H52TWDSXF_2_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H52TWDSXF_3_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H52TWDSXF_4_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H7NJTDSXF_1_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H7NJTDSXF_2_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H7NJTDSXF_3_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H7NJTDSXF_4_8bp-UDP0227V3	A469_Procavia capensis_WGS_131
H3MKMDSXF_1_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H3MKMDSXF_2_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H3MKMDSXF_3_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H3MKMDSXF_4_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H52JMDSXF_1_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H52JMDSXF_2_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H52JMDSXF_3_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H52JMDSXF_4_8bp-UDP0228	A70_Dolichotis patagonum_WGS_132
H3MKMDSXF_1_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H3MKMDSXF_2_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H3MKMDSXF_3_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H3MKMDSXF_4_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H52TWDSXF_1_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H52TWDSXF_2_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H52TWDSXF_3_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H52TWDSXF_4_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H7NJTDSXF_1_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H7NJTDSXF_2_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H7NJTDSXF_3_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H7NJTDSXF_4_8bp-UDP0187	A470_Capra pyrenaica_WGS_136
H3MKMDSXF_1_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H3MKMDSXF_2_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H3MKMDSXF_3_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H3MKMDSXF_4_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H52TWDSXF_1_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H52TWDSXF_2_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H52TWDSXF_3_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H52TWDSXF_4_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H7NJTDSXF_1_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H7NJTDSXF_2_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H7NJTDSXF_3_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H7NJTDSXF_4_8bp-UDP0188	A182_Connochaetes taurinus_WGS_138
H3MKMDSXF_1_8bp-UDP0229	A78_Oryx gazella_WGS_140
H3MKMDSXF_2_8bp-UDP0229	A78_Oryx gazella_WGS_140
H3MKMDSXF_3_8bp-UDP0229	A78_Oryx gazella_WGS_140
H3MKMDSXF_4_8bp-UDP0229	A78_Oryx gazella_WGS_140
H52TWDSXF_1_8bp-UDP0229	A78_Oryx gazella_WGS_140
H52TWDSXF_2_8bp-UDP0229	A78_Oryx gazella_WGS_140
H52TWDSXF_3_8bp-UDP0229	A78_Oryx gazella_WGS_140
H52TWDSXF_4_8bp-UDP0229	A78_Oryx gazella_WGS_140
H7NJTDSXF_1_8bp-UDP0229	A78_Oryx gazella_WGS_140
H7NJTDSXF_2_8bp-UDP0229	A78_Oryx gazella_WGS_140
H7NJTDSXF_3_8bp-UDP0229	A78_Oryx gazella_WGS_140
H7NJTDSXF_4_8bp-UDP0229	A78_Oryx gazella_WGS_140
H3MKMDSXF_1_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H3MKMDSXF_2_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H3MKMDSXF_3_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H3MKMDSXF_4_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H52TWDSXF_1_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H52TWDSXF_2_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H52TWDSXF_3_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H52TWDSXF_4_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H7NJTDSXF_1_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H7NJTDSXF_2_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H7NJTDSXF_3_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H7NJTDSXF_4_8bp-UDP0189	A482_Elaphurus davidianus_WGS_141
H3MKMDSXF_1_8bp-UDP0190	A558_Lemur catta_WGS_146
H3MKMDSXF_2_8bp-UDP0190	A558_Lemur catta_WGS_146
H3MKMDSXF_3_8bp-UDP0190	A558_Lemur catta_WGS_146
H3MKMDSXF_4_8bp-UDP0190	A558_Lemur catta_WGS_146
H52TWDSXF_1_8bp-UDP0190	A558_Lemur catta_WGS_146
H52TWDSXF_2_8bp-UDP0190	A558_Lemur catta_WGS_146
H52TWDSXF_3_8bp-UDP0190	A558_Lemur catta_WGS_146
H52TWDSXF_4_8bp-UDP0190	A558_Lemur catta_WGS_146
H7NJTDSXF_1_8bp-UDP0190	A558_Lemur catta_WGS_146
H7NJTDSXF_2_8bp-UDP0190	A558_Lemur catta_WGS_146
H7NJTDSXF_3_8bp-UDP0190	A558_Lemur catta_WGS_146
H7NJTDSXF_4_8bp-UDP0190	A558_Lemur catta_WGS_146
H3MKMDSXF_1_8bp-UDP0191	A574_Axis axis_WGS_148
H3MKMDSXF_2_8bp-UDP0191	A574_Axis axis_WGS_148
H3MKMDSXF_3_8bp-UDP0191	A574_Axis axis_WGS_148
H3MKMDSXF_4_8bp-UDP0191	A574_Axis axis_WGS_148
H52TWDSXF_1_8bp-UDP0191	A574_Axis axis_WGS_148
H52TWDSXF_2_8bp-UDP0191	A574_Axis axis_WGS_148
H52TWDSXF_3_8bp-UDP0191	A574_Axis axis_WGS_148
H52TWDSXF_4_8bp-UDP0191	A574_Axis axis_WGS_148
H7NJTDSXF_1_8bp-UDP0191	A574_Axis axis_WGS_148
H7NJTDSXF_2_8bp-UDP0191	A574_Axis axis_WGS_148
H7NJTDSXF_3_8bp-UDP0191	A574_Axis axis_WGS_148
H7NJTDSXF_4_8bp-UDP0191	A574_Axis axis_WGS_148
H3MKMDSXF_1_8bp-UDP0230	A270_Capra hircus_WGS_149
H3MKMDSXF_2_8bp-UDP0230	A270_Capra hircus_WGS_149
H3MKMDSXF_3_8bp-UDP0230	A270_Capra hircus_WGS_149
H3MKMDSXF_4_8bp-UDP0230	A270_Capra hircus_WGS_149
H52TWDSXF_1_8bp-UDP0230	A270_Capra hircus_WGS_149
H52TWDSXF_2_8bp-UDP0230	A270_Capra hircus_WGS_149
H52TWDSXF_3_8bp-UDP0230	A270_Capra hircus_WGS_149
H52TWDSXF_4_8bp-UDP0230	A270_Capra hircus_WGS_149
H7NJTDSXF_1_8bp-UDP0230	A270_Capra hircus_WGS_149
H7NJTDSXF_2_8bp-UDP0230	A270_Capra hircus_WGS_149
H7NJTDSXF_3_8bp-UDP0230	A270_Capra hircus_WGS_149
H7NJTDSXF_4_8bp-UDP0230	A270_Capra hircus_WGS_149
H3MKMDSXF_1_8bp-UDP0231	A511_Ovis aries_WGS_150
H3MKMDSXF_2_8bp-UDP0231	A511_Ovis aries_WGS_150
H3MKMDSXF_3_8bp-UDP0231	A511_Ovis aries_WGS_150
H3MKMDSXF_4_8bp-UDP0231	A511_Ovis aries_WGS_150
H52TWDSXF_1_8bp-UDP0231	A511_Ovis aries_WGS_150
H52TWDSXF_2_8bp-UDP0231	A511_Ovis aries_WGS_150
H52TWDSXF_3_8bp-UDP0231	A511_Ovis aries_WGS_150
H52TWDSXF_4_8bp-UDP0231	A511_Ovis aries_WGS_150
H7NJTDSXF_1_8bp-UDP0231	A511_Ovis aries_WGS_150
H7NJTDSXF_2_8bp-UDP0231	A511_Ovis aries_WGS_150
H7NJTDSXF_3_8bp-UDP0231	A511_Ovis aries_WGS_150
H7NJTDSXF_4_8bp-UDP0231	A511_Ovis aries_WGS_150
H3MKMDSXF_1_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H3MKMDSXF_2_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H3MKMDSXF_3_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H3MKMDSXF_4_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H52TWDSXF_1_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H52TWDSXF_2_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H52TWDSXF_3_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H52TWDSXF_4_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H7NJTDSXF_1_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H7NJTDSXF_2_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H7NJTDSXF_3_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H7NJTDSXF_4_8bp-UDP0192	A400_Leontopithecus chrysomelas_WGS_155
H3MKMDSXF_1_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H3MKMDSXF_2_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H3MKMDSXF_3_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H3MKMDSXF_4_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H52TWDSXF_1_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H52TWDSXF_2_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H52TWDSXF_3_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H52TWDSXF_4_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H7NJTDSXF_1_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H7NJTDSXF_2_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H7NJTDSXF_3_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
H7NJTDSXF_4_8bp-UDP0232	A493_Rangifer tarandus_WGS_156
