fli	names
H52JMDSXF_4_8bp-UDP0240	A67_Aepyceros melampus_WGS_090
H52MTDSXF_1_8bp-UDP0240	A67_Aepyceros melampus_WGS_090
H52MTDSXF_2_8bp-UDP0240	A67_Aepyceros melampus_WGS_090
H52MTDSXF_3_8bp-UDP0240	A67_Aepyceros melampus_WGS_090
H52MTDSXF_4_8bp-UDP0240	A67_Aepyceros melampus_WGS_090
H52HYDSXF_1_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52HYDSXF_2_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52HYDSXF_3_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52HYDSXF_4_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52JMDSXF_1_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52JMDSXF_2_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52JMDSXF_3_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52JMDSXF_4_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H7NJTDSXF_1_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H7NJTDSXF_2_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H7NJTDSXF_3_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H7NJTDSXF_4_8bp-UDP0241	A357_Loxodonta africana_WGS_135
H52HYDSXF_1_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52HYDSXF_2_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52HYDSXF_3_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52HYDSXF_4_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52JMDSXF_1_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52JMDSXF_2_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52JMDSXF_3_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52JMDSXF_4_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52MTDSXF_1_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52MTDSXF_2_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52MTDSXF_3_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52MTDSXF_4_8bp-UDP0242V3	A532_Notamacropus rufogriseus_WGS_143
H52HYDSXF_1_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52HYDSXF_2_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52HYDSXF_3_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52HYDSXF_4_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52JMDSXF_1_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52JMDSXF_2_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52JMDSXF_3_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52JMDSXF_4_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52MTDSXF_1_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52MTDSXF_2_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52MTDSXF_3_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
H52MTDSXF_4_8bp-UDP0243	A509_Notamacropus rufogriseus_WGS_157
